Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-03848,CUST-1472,CAR-011,Luxury,Completed,2025-04-18 11:19:54.565826,2025-05-21 03:10:00.000000,2025-05-22 08:12:00.000000,20136.0,20460.0,0.3,1800.0,NEW10,Delhi,12.9022,77.5843,35.0,UPI,DL-2522XXXXXX,Minor,Interior cleaning required,False,29.03,324.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,2124.0
RES-04039,CUST-1949,CAR-011,Luxury,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,78334.0,78574.0,0.3,1800.0,DISC20,Bengaluru,12.8845,77.5966,90.0,CARD,DL-7393XXXXXX,Major,Car returned in good condition,False,,240.0,No Refuel,2025-05-22 08:12:00,False,2026-02-28,Valid,Unknown,2124.0
RES-01214,CUST-1839,CAR-012,Creta,Completed,2025-02-09 00:34:00.000000,2025-02-10 00:34:00.000000,2025-04-30 11:06:41.938490,34881.0,35022.0,0.75,1840.0,SAVE50,Delhi,12.891,77.5861,90.0,CARD,DL-7063XXXXXX,Major,Low fuel warning observed,False,,141.0,No Refuel,,False,2026-06-30,Valid,Unknown,2171.2
RES-03899,CUST-1721,CAR-012,Creta,Cancelled,2025-02-21 03:16:00.000000,2025-02-22 03:16:00.000000,2025-04-30 11:06:41.938490,37859.0,37859.0,0.75,2000.0,DISC20,Bengaluru,12.8838,77.5853,90.0,CARD,DL-5924XXXXXX,Minor,No Notes,False,,0.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,0.0
RES-00908,CUST-1419,CAR-012,Creta,No_Show,2025-03-26 07:44:00.000000,2025-03-27 07:44:00.000000,2025-04-30 11:06:41.938490,71236.0,71535.0,0.75,1500.0,SAVE50,Delhi,12.9115,77.5687,62.0,CARD,DL-1267XXXXXX,Minor,Low fuel warning observed,False,,299.0,Refueled,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-00929,CUST-0273,CAR-012,Creta,Completed,2025-04-16 18:01:00.000000,2025-04-17 18:01:00.000000,2025-04-17 20:17:00.000000,50606.0,51046.0,0.51,2000.0,SAVE50,Bengaluru,12.9078,77.5814,103.0,CARD,DL-1692XXXXXX,None,Customer reported minor scratch on door,False,2.27,440.0,No Refuel,,False,2026-06-30,Valid,Speeding,2360.0
RES-04194,CUST-1105,CAR-012,Creta,Completed,2025-04-18 11:19:54.565826,2025-04-21 09:51:00.000000,2025-04-30 11:06:41.938490,58803.0,59207.0,0.1,1500.0,NEW10,Delhi,12.9169,77.5986,90.0,CARD,DL-9801XXXXXX,None,Tyre pressure alert during trip,False,,404.0,No Refuel,2025-04-17 20:17:00,False,2026-03-31,Valid,Fast Driving,1770.0
RES-00414,CUST-1299,CAR-012,Creta,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-05-04 06:42:00.000000,10240.0,10240.0,0.51,2000.0,NEW10,Delhi,12.8871,77.6016,118.0,WALLET,DL-6559XXXXXX,None,Navigation system malfunction reported,False,,0.0,No Refuel,,False,,Invalid,Speeding,0.0
RES-01285,CUST-1685,CAR-012,Creta,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-26 05:23:00.000000,50089.0,50178.0,1.0,1835.27,NEW10,Bengaluru,12.8811,77.5997,90.0,CASH,DL-8469XXXXXX,Major,Car returned in good condition,False,,89.0,Refueled,2025-05-04 06:42:00,False,2026-03-31,Valid,Unknown,1393.02
RES-03610,CUST-1571,CAR-012,Creta,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,50736.0,50736.0,0.5,1800.0,NEW10,Chennai,12.8703,77.5849,90.0,CARD,DL-2793XXXXXX,Major,No Notes,False,,0.0,No Refuel,2025-04-26 05:23:00,False,,Invalid,Fast Driving,0.0
RES-03904,CUST-1215,CAR-012,Creta,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-10-06 02:46:00.000000,44708.0,44810.0,0.3,1500.0,NEW10,Delhi,12.8841,77.5908,26.0,WALLET,DL-2236XXXXXX,Minor,Customer requested early pickup,False,,102.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,1770.0
RES-04090,CUST-0788,CAR-012,Creta,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,53538.0,53719.0,0.5,1800.0,NEW10,Bengaluru,12.8975,77.5882,90.0,CASH,DL-4469XXXXXX,Major,Vehicle returned late due to traffic,False,,181.0,No Refuel,2025-10-06 02:46:00,False,,Invalid,Fast Driving,2124.0
RES-04182,CUST-1459,CAR-012,Creta,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,12965.0,12984.0,1.0,1500.0,DISC20,Bengaluru,12.9293,77.5814,108.0,CARD,DL-9588XXXXXX,Minor,No Notes,False,,19.0,No Refuel,,False,2026-02-28,Valid,Speeding,1770.0
RES-04171,CUST-1901,CAR-013,EV,Completed,2025-01-20 19:06:00.000000,2025-01-21 19:06:00.000000,2025-04-30 11:06:41.938490,27896.0,28237.0,0.75,1500.0,NEW10,Delhi,12.9241,77.5877,54.0,CARD,DL-4488XXXXXX,None,No Notes,False,,341.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,1770.0
RES-03975,CUST-0524,CAR-013,EV,Cancelled,2025-02-13 00:04:00.000000,2025-02-14 00:04:00.000000,2025-04-30 11:06:41.938490,69768.0,69768.0,0.5,1840.0,WELCOME5,Delhi,12.905,77.5839,47.0,CASH,DL-9026XXXXXX,Minor,Interior cleaning required,False,,0.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,0.0
RES-03205,CUST-0799,CAR-013,EV,Completed,2025-03-15 06:31:00.000000,2025-03-16 06:31:00.000000,2025-04-30 11:06:41.938490,28437.0,28515.0,0.75,1840.0,WELCOME5,Mumbai,12.8853,77.5909,90.0,CARD,DL-3438XXXXXX,Minor,Low fuel warning observed,False,,78.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,2171.2
RES-01655,CUST-0752,CAR-013,EV,No_Show,2025-04-18 11:19:54.565826,2025-05-06 18:30:00.000000,2025-04-30 11:06:41.938490,56182.0,56278.0,1.0,1500.0,WELCOME5,Chennai,12.8998,77.573,90.0,CARD,DL-5578XXXXXX,None,Interior cleaning required,False,,96.0,Refueled,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-03744,CUST-1033,CAR-013,EV,No_Show,2025-04-18 11:19:54.565826,2025-05-12 07:09:00.000000,2025-04-30 11:06:41.938490,77332.0,77431.0,0.5,2000.0,DISC20,Bengaluru,12.9148,77.5757,86.0,CASH,DL-7413XXXXXX,None,Vehicle returned late due to traffic,False,,99.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,2360.0
RES-02770,CUST-1115,CAR-013,EV,Cancelled,2025-04-18 11:19:54.565826,2025-05-27 01:32:00.000000,2025-05-29 17:32:00.000000,20718.0,20718.0,0.51,1800.0,SAVE50,Delhi,12.9174,77.5963,90.0,CARD,DL-8177XXXXXX,None,Low fuel warning observed,False,64.0,0.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,0.0
RES-00408,CUST-1793,CAR-013,EV,Cancelled,2025-06-13 07:52:00.000000,2025-06-20 07:52:00.000000,2025-04-30 11:06:41.938490,46299.0,46299.0,0.1,1500.0,SAVE50,Delhi,12.9209,77.6121,48.0,UPI,DL-7038XXXXXX,Major,Customer requested early pickup,False,,0.0,No Refuel,2025-05-29 17:32:00,False,2026-06-30,Valid,Normal Driving,0.0
RES-02097,CUST-1117,CAR-013,EV,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,31752.0,31752.0,0.75,1500.0,WELCOME5,Mumbai,12.9098,77.6215,90.0,WALLET,DL-3473XXXXXX,None,AC performance slightly low,False,,0.0,Refueled,,False,2026-01-31,Valid,Unknown,0.0
RES-02279,CUST-1645,CAR-013,EV,Completed,2025-02-15 08:46:00.000000,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,28896.0,29230.0,0.25,1800.0,WELCOME5,Chennai,12.9145,77.5938,119.0,CARD,DL-2188XXXXXX,Minor,Customer satisfied with ride,False,,334.0,No Refuel,,False,2026-01-31,Valid,Speeding,2124.0
RES-03011,CUST-0243,CAR-013,EV,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,51131.0,51504.0,0.5,1500.0,DISC20,Bengaluru,12.9059,77.6087,46.0,WALLET,DL-9194XXXXXX,None,No Notes,False,,373.0,Refueled,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-00011,CUST-0312,CAR-014,Hatchback,Cancelled,2025-01-23 08:53:00.000000,2025-01-24 08:53:00.000000,2025-04-30 11:06:41.938490,46714.0,46714.0,1.0,2000.0,DISC20,Bengaluru,12.8988,77.606,48.0,CARD,DL-7283XXXXXX,Major,AC performance slightly low,False,,0.0,Refueled,,False,2026-02-28,Valid,Normal Driving,0.0
RES-02073,CUST-1371,CAR-014,Hatchback,Completed,2025-02-12 22:00:00.000000,2025-02-17 22:00:00.000000,2025-04-30 11:06:41.938490,58868.0,59089.0,0.5,1800.0,NEW10,Mumbai,12.9013,77.6323,28.0,WALLET,DL-4308XXXXXX,Major,Vehicle returned late due to traffic,False,,221.0,Refueled,,False,2026-03-31,Valid,Normal Driving,2124.0
RES-00001,CUST-1675,CAR-014,Hatchback,No_Show,2025-02-13 07:56:00.000000,2025-02-18 07:56:00.000000,2025-02-18 09:56:00.000000,57815.0,58065.0,0.1,1840.0,NEW10,Delhi,12.8994,77.6173,133.0,CASH,DL-2699XXXXXX,Major,Customer satisfied with ride,False,2.0,250.0,No Refuel,,False,,Invalid,Speeding,2171.2
RES-00113,CUST-1778,CAR-014,Hatchback,Completed,2025-03-08 02:58:00.000000,2025-03-13 03:03:00.000000,2025-04-30 11:06:41.938490,43987.0,44066.0,0.25,1500.0,WELCOME5,Bengaluru,12.8969,77.6218,90.0,CARD,DL-6169XXXXXX,Minor,AC performance slightly low,False,,79.0,No Refuel,2025-02-18 09:56:00,False,2026-01-31,Valid,Unknown,1770.0
RES-02508,CUST-0332,CAR-014,Hatchback,Completed,2025-04-05 03:26:00.000000,2025-04-06 03:26:00.000000,2025-08-04 07:26:00.000000,12616.0,12940.0,0.5,2500.0,NEW10,Delhi,12.8943,77.5958,90.0,CARD,DL-7682XXXXXX,Minor,Car returned in good condition,False,2884.0,324.0,No Refuel,,False,,Invalid,Fast Driving,2950.0
RES-01969,CUST-0908,CAR-014,Hatchback,Cancelled,2025-01-04 02:21:00.000000,2025-04-11 02:21:00.000000,2025-04-30 11:06:41.938490,16155.0,16155.0,0.51,1500.0,DISC20,Chennai,12.8778,77.5893,66.0,UPI,DL-3927XXXXXX,Minor,Vehicle returned late due to traffic,False,,0.0,No Refuel,2025-08-04 07:26:00,True,2026-02-28,Valid,Normal Driving,0.0
RES-03077,CUST-1002,CAR-014,Hatchback,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,51573.0,52004.0,0.3,2000.0,NEW10,Delhi,12.8808,77.5909,87.0,CASH,DL-4495XXXXXX,Major,Low fuel warning observed,False,,431.0,No Refuel,,False,,Invalid,Fast Driving,2360.0
RES-03165,CUST-0265,CAR-014,Hatchback,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,59473.0,59632.0,0.75,1840.0,NEW10,Delhi,12.8907,77.6166,90.0,UPI,DL-6985XXXXXX,None,Low fuel warning observed,False,,159.0,Refueled,,False,,Invalid,Fast Driving,2171.2
RES-03200,CUST-1227,CAR-015,Sedan,No_Show,2025-02-02 12:14:00.000000,2025-02-05 12:14:00.000000,2025-04-30 11:06:41.938490,52142.0,52483.0,0.25,1800.0,WELCOME5,Bengaluru,12.9202,77.614,55.0,CASH,DL-3172XXXXXX,Minor,Car returned in good condition,False,,341.0,Refueled,,False,2026-01-31,Valid,Normal Driving,2124.0
RES-03496,CUST-1578,CAR-015,Sedan,Completed,2025-03-17 20:14:00.000000,2025-03-23 20:14:00.000000,2025-03-26 13:14:00.000000,29279.0,29760.0,0.75,2000.0,NEW10,Chennai,12.9198,77.6126,90.0,CARD,DL-4376XXXXXX,Major,Customer satisfied with ride,False,65.0,481.0,No Refuel,,False,2026-03-31,Valid,Unknown,2360.0
RES-02388,CUST-0878,CAR-015,Sedan,Completed,2025-04-13 10:22:00.000000,2025-04-14 10:22:00.000000,2025-04-16 23:22:00.000000,78880.0,78923.0,0.5,1840.0,DISC20,Mumbai,12.907,77.6089,108.0,CARD,DL-8872XXXXXX,Major,Customer requested early pickup,False,61.0,43.0,No Refuel,2025-03-26 13:14:00,False,2026-02-28,Valid,Speeding,2171.2
RES-03603,CUST-1805,CAR-015,Sedan,No_Show,2025-04-18 11:19:54.565826,2025-04-19 17:05:00.000000,2025-04-30 11:06:41.938490,28775.0,29200.0,1.0,1500.0,SAVE50,Delhi,12.9059,77.624,128.0,WALLET,DL-5391XXXXXX,None,Car returned in good condition,False,,425.0,No Refuel,2025-04-16 23:22:00,False,2026-06-30,Valid,Speeding,1770.0
RES-01523,CUST-1722,CAR-015,Sedan,No_Show,2025-04-18 11:19:54.565826,2025-05-16 21:16:00.000000,2025-04-30 11:06:41.938490,19347.0,19679.0,0.3,1800.0,WELCOME5,Bengaluru,12.9222,77.6192,89.0,UPI,DL-3455XXXXXX,Major,Customer satisfied with ride,False,,332.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,2124.0
RES-01984,CUST-0868,CAR-015,Sedan,Completed,2025-04-18 11:19:54.565826,2025-06-15 00:39:00.000000,2025-04-30 11:06:41.938490,36540.0,36542.0,0.1,1840.0,DISC20,Delhi,12.9299,77.611,74.0,CARD,DL-7473XXXXXX,Major,Customer requested early pickup,False,,2.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2171.2
RES-00276,CUST-0048,CAR-015,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,54738.0,54738.0,0.51,1500.0,WELCOME5,Bengaluru,12.9136,77.5924,102.0,CARD,DL-9607XXXXXX,Major,Tyre pressure alert during trip,False,,0.0,No Refuel,,False,2026-01-31,Valid,Speeding,0.0
RES-03181,CUST-0055,CAR-015,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-03-17 02:37:00.000000,21857.0,21857.0,1.0,1500.0,NEW10,Chennai,12.9195,77.5868,111.0,UPI,DL-6669XXXXXX,Major,Customer reported minor scratch on door,False,,0.0,Refueled,,False,2026-03-31,Valid,Speeding,0.0
RES-01697,CUST-1159,CAR-016,Suzuki,No_Show,2025-01-08 23:24:00.000000,2025-01-12 00:13:00.000000,2025-01-15 12:24:00.000000,28636.0,28948.0,0.75,1500.0,SAVE50,Mumbai,12.9027,77.5913,90.0,UPI,DL-2843XXXXXX,None,Vehicle returned late due to traffic,False,84.18,312.0,No Refuel,,False,2026-06-30,Valid,Unknown,1770.0
RES-00124,CUST-1029,CAR-016,Suzuki,No_Show,2025-04-18 11:19:54.565826,2025-06-08 23:06:00.000000,2025-04-30 11:06:41.938490,57777.0,57887.0,0.51,2300.0,NEW10,Delhi,12.9119,77.5923,90.0,CASH,DL-9250XXXXXX,None,Low fuel warning observed,False,,110.0,No Refuel,2025-01-15 12:24:00,False,2026-03-31,Valid,Unknown,2714.0
RES-00219,CUST-0985,CAR-016,Suzuki,Cancelled,2025-04-18 11:19:54.565826,2025-06-25 13:09:00.000000,2025-04-30 11:06:41.938490,74973.0,74973.0,0.25,1800.0,DISC20,Mumbai,12.9107,77.5901,90.0,CARD,DL-1886XXXXXX,Minor,Car returned in good condition,False,,0.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,0.0
RES-01194,CUST-1816,CAR-016,Suzuki,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,48238.0,48619.0,0.25,1500.0,SAVE50,Chennai,12.9155,77.5874,90.0,CARD,DL-1791XXXXXX,Major,Customer satisfied with ride,False,,381.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,1770.0
RES-02555,CUST-0718,CAR-016,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,16446.0,16749.0,0.75,1800.0,WELCOME5,Mumbai,12.8952,77.5999,93.0,CARD,DL-4002XXXXXX,Major,Low fuel warning observed,False,,303.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,2124.0
RES-02150,CUST-1565,CAR-017,Luxury,Cancelled,2025-01-20 10:16:00.000000,2025-01-21 10:16:00.000000,2025-04-30 11:06:41.938490,36400.0,36400.0,0.5,2300.0,NEW10,Mumbai,12.8911,77.618,35.0,CASH,DL-3078XXXXXX,Major,Customer satisfied with ride,False,,0.0,No Refuel,,False,,Invalid,Normal Driving,0.0
RES-03840,CUST-0216,CAR-017,Luxury,Cancelled,2025-02-17 03:54:00.000000,2025-02-18 03:54:00.000000,2025-04-30 11:06:41.938490,33090.0,33090.0,1.0,2000.0,NEW10,Bengaluru,12.8885,77.5991,90.0,CARD,DL-3251XXXXXX,None,Tyre pressure alert during trip,False,,0.0,Refueled,,False,,Invalid,Fast Driving,0.0
RES-00434,CUST-1385,CAR-017,Luxury,Completed,2025-03-20 23:32:00.000000,2025-03-21 23:32:00.000000,2025-04-30 11:06:41.938490,52192.0,52459.0,1.0,2000.0,WELCOME5,Delhi,12.8982,77.5881,40.0,CARD,DL-9280XXXXXX,None,Customer reported minor scratch on door,False,,267.0,Refueled,,False,2026-01-31,Valid,Normal Driving,2360.0
RES-03220,CUST-1434,CAR-017,Luxury,Cancelled,2025-04-18 11:19:54.565826,2025-04-25 08:07:00.000000,2025-04-30 11:06:41.938490,76903.0,76903.0,0.5,1835.27,NEW10,Bengaluru,12.9021,77.5715,90.0,WALLET,DL-8275XXXXXX,Major,Interior cleaning required,False,,0.0,Refueled,,False,2026-03-31,Valid,Fast Driving,0.0
RES-03931,CUST-0846,CAR-017,Luxury,Completed,2025-05-12 13:21:00.000000,2025-05-22 13:21:00.000000,2025-04-30 11:06:41.938490,40419.0,40867.0,0.25,2300.0,DISC20,Chennai,12.9036,77.5747,90.0,UPI,DL-2328XXXXXX,Minor,Car returned in good condition,False,,448.0,No Refuel,,False,2026-02-28,Valid,Unknown,2714.0
RES-02077,CUST-1421,CAR-017,Luxury,Completed,2025-04-18 11:19:54.565826,2025-05-28 01:26:00.000000,2025-04-30 11:06:41.938490,32748.0,33241.0,0.75,1840.0,NEW10,Delhi,12.9165,77.5683,118.0,WALLET,DL-1414XXXXXX,Minor,Vehicle returned late due to traffic,False,,493.0,Refueled,,False,,Invalid,Speeding,2171.2
RES-00265,CUST-1970,CAR-017,Luxury,Cancelled,2025-05-31 19:22:00.000000,2025-06-03 19:22:00.000000,2025-04-30 11:06:41.938490,51837.0,51837.0,0.25,1500.0,WELCOME5,Delhi,12.8914,77.5905,88.0,UPI,DL-7633XXXXXX,Minor,Tyre pressure alert during trip,False,,0.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,0.0
RES-02832,CUST-0124,CAR-017,Luxury,Completed,2025-04-18 11:19:54.565826,2025-06-21 10:39:00.000000,2025-06-21 15:39:00.000000,31229.0,31254.0,0.5,1500.0,SAVE50,Delhi,12.8899,77.5942,30.0,WALLET,DL-8453XXXXXX,None,Car returned in good condition,False,5.0,25.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-01407,CUST-1596,CAR-017,Luxury,No_Show,2025-04-18 11:19:54.565826,2025-06-22 03:29:00.000000,2025-04-30 11:06:41.938490,50511.0,50584.0,1.0,1840.0,SAVE50,Mumbai,12.8648,77.6053,90.0,WALLET,DL-7669XXXXXX,None,Low fuel warning observed,False,,73.0,Refueled,2025-06-21 15:39:00,False,2026-06-30,Valid,Unknown,2171.2
RES-01964,CUST-1962,CAR-017,Luxury,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,65652.0,66002.0,0.1,2300.0,SAVE50,Bengaluru,12.8626,77.581,45.0,UPI,DL-2310XXXXXX,None,Vehicle returned late due to traffic,False,,350.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,2714.0
RES-00648,CUST-1420,CAR-018,Sedan,Completed,2025-01-05 04:11:00.000000,2025-01-06 04:11:00.000000,2025-01-07 09:11:00.000000,39362.0,39621.0,0.3,1500.0,WELCOME5,Chennai,12.8742,77.5861,79.0,CARD,DL-5318XXXXXX,Major,Car returned in good condition,False,29.0,259.0,Refueled,,False,2026-01-31,Valid,Normal Driving,1770.0
RES-03797,CUST-1190,CAR-018,Sedan,No_Show,2025-01-19 17:42:00.000000,2025-01-20 17:42:00.000000,2025-04-30 11:06:41.938490,11250.0,11319.0,0.25,2300.0,DISC20,Delhi,12.8904,77.5824,90.0,CARD,DL-6729XXXXXX,Major,Car returned in good condition,False,,69.0,No Refuel,2025-01-07 09:11:00,False,2026-02-28,Valid,Unknown,2714.0
RES-03299,CUST-1143,CAR-018,Sedan,Completed,2025-02-18 20:19:00.000000,2025-02-19 20:19:00.000000,2025-04-30 11:06:41.938490,69049.0,69077.0,0.25,1500.0,SAVE50,Delhi,12.8915,77.5943,67.0,CARD,DL-1280XXXXXX,Major,AC performance slightly low,False,,28.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-02759,CUST-1334,CAR-018,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,59303.0,59303.0,0.5,1800.0,SAVE50,Delhi,12.8932,77.5924,90.0,CARD,DL-2820XXXXXX,Minor,No Notes,False,,0.0,Refueled,,False,2026-06-30,Valid,Unknown,0.0
RES-03847,CUST-0210,CAR-018,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,48864.0,48864.0,0.1,1800.0,WELCOME5,Bengaluru,12.8773,77.6095,43.0,CARD,DL-8591XXXXXX,Major,Car returned in good condition,False,,0.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,0.0
RES-03912,CUST-1796,CAR-018,Sedan,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,44779.0,45184.0,0.25,2000.0,NEW10,Bengaluru,12.8797,77.6112,90.0,CASH,DL-7243XXXXXX,Major,No Notes,False,,405.0,No Refuel,,False,,Invalid,Fast Driving,2360.0
RES-00214,CUST-1863,CAR-019,Sedan,Completed,2025-03-02 18:13:00.000000,2025-03-03 18:13:00.000000,2025-04-03 12:13:00.000000,49962.0,50218.0,0.25,2000.0,NEW10,Mumbai,12.876,77.6231,90.0,WALLET,DL-4670XXXXXX,None,Car returned in good condition,False,738.0,256.0,No Refuel,,False,,Invalid,Fast Driving,2360.0
RES-01501,CUST-1037,CAR-019,Sedan,No_Show,2025-03-03 07:25:00.000000,2025-03-07 07:25:00.000000,2025-09-03 04:25:00.000000,26555.0,26586.0,0.5,1500.0,DISC20,Bengaluru,12.8803,77.6134,58.0,CARD,DL-2021XXXXXX,Minor,Vehicle returned late due to traffic,False,4317.0,31.0,No Refuel,2025-04-03 12:13:00,True,2026-02-28,Valid,Normal Driving,1770.0
RES-01361,CUST-1654,CAR-019,Sedan,Cancelled,2025-04-18 11:19:54.565826,2025-05-11 00:20:00.000000,2025-11-05 13:20:00.000000,60421.0,60421.0,0.75,1835.27,NEW10,Delhi,12.9026,77.6193,90.0,CARD,DL-3040XXXXXX,None,AC performance slightly low,False,4285.0,0.0,No Refuel,2025-09-03 04:25:00,True,2026-03-31,Valid,Fast Driving,0.0
RES-01943,CUST-1573,CAR-019,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,55067.0,55067.0,0.51,1835.27,DISC20,Delhi,12.9152,77.6106,100.0,CARD,DL-8022XXXXXX,Minor,Customer satisfied with ride,False,,0.0,No Refuel,2025-11-05 13:20:00,False,2026-02-28,Valid,Fast Driving,0.0
RES-01657,CUST-0883,CAR-020,Creta,Cancelled,2025-01-12 17:01:00.000000,2025-01-13 17:01:00.000000,2025-04-30 11:06:41.938490,22532.0,22532.0,0.75,1835.27,WELCOME5,Chennai,12.9149,77.5965,90.0,CASH,DL-1924XXXXXX,Minor,Car returned in good condition,False,,0.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,0.0
RES-03328,CUST-0306,CAR-020,Creta,No_Show,2025-01-20 02:15:00.000000,2025-01-21 02:15:00.000000,2025-04-30 11:06:41.938490,55890.0,56378.0,1.0,1840.0,WELCOME5,Mumbai,12.9187,77.5907,90.0,CARD,DL-2628XXXXXX,Major,Navigation system malfunction reported,False,,488.0,Refueled,,False,2026-01-31,Valid,Fast Driving,2171.2
RES-00799,CUST-1122,CAR-020,Creta,Completed,2025-01-30 05:07:00.000000,2025-01-31 05:07:00.000000,2025-01-31 21:52:00.000000,11925.0,12104.0,0.1,2300.0,NEW10,Bengaluru,12.9071,77.6074,83.0,UPI,DL-3918XXXXXX,Minor,Interior cleaning required,False,16.75,179.0,No Refuel,,False,,Invalid,Fast Driving,2714.0
RES-02959,CUST-0709,CAR-020,Creta,Completed,2025-04-17 09:55:00.000000,2025-04-18 09:55:00.000000,2025-04-30 11:06:41.938490,47725.0,47847.0,0.51,1800.0,NEW10,Mumbai,12.9107,77.616,90.0,CARD,DL-4298XXXXXX,Minor,Tyre pressure alert during trip,False,,122.0,No Refuel,2025-01-31 21:52:00,False,,Invalid,Fast Driving,2124.0
RES-00609,CUST-0846,CAR-020,Creta,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,50022.0,50157.0,0.75,1500.0,DISC20,Bengaluru,12.8902,77.5942,126.0,WALLET,DL-2328XXXXXX,Major,No Notes,False,,135.0,No Refuel,,False,2026-02-28,Valid,Speeding,1770.0
RES-02376,CUST-1402,CAR-020,Creta,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,18348.0,18719.0,1.0,1500.0,NEW10,Delhi,12.8915,77.5659,106.0,WALLET,DL-4423XXXXXX,None,AC performance slightly low,False,,371.0,Refueled,,False,,Invalid,Speeding,1770.0
RES-03389,CUST-0678,CAR-020,Creta,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-09-06 14:34:00.000000,44489.0,44489.0,0.75,1800.0,NEW10,Chennai,12.8855,77.5845,82.0,WALLET,DL-4483XXXXXX,Minor,Car returned in good condition,False,,0.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,0.0
RES-02126,CUST-0993,CAR-021,Creta,Completed,2025-01-24 18:09:00.000000,2025-01-25 18:09:00.000000,2025-04-30 11:06:41.938490,52454.0,52904.0,1.0,2000.0,SAVE50,Chennai,12.8962,77.6009,37.0,CARD,DL-1032XXXXXX,Major,No Notes,False,,450.0,Refueled,,False,2026-06-30,Valid,Normal Driving,2360.0
